image_path,true_label,predicted_label,confidence,probability
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_14__meeting_serious__L0GHYIFS\frame8.jpg,fake,real,0.55419921875,0.44580078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_14__walking_down_street_outside_angry__Q9NSXM88\frame0.jpg,fake,real,0.51953125,0.48046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_15__exit_phone_room__5C1OMK8W\frame0.jpg,fake,real,0.573974609375,0.426025390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_15__meeting_serious__DNUJD8M2\frame0.jpg,fake,real,0.565673828125,0.434326171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_15__meeting_serious__DNUJD8M2\frame13.jpg,fake,real,0.521484375,0.478515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_15__meeting_serious__DNUJD8M2\frame8.jpg,fake,real,0.517578125,0.482421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame11.jpg,fake,real,0.6328125,0.3671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame7.jpg,fake,real,0.7554931640625,0.2445068359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame8.jpg,fake,real,0.6455078125,0.3544921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame9.jpg,fake,real,0.8621826171875,0.1378173828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_21__kitchen_still__V53E3RVB\frame6.jpg,fake,real,0.555419921875,0.444580078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame0.jpg,fake,real,0.5185546875,0.4814453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame1.jpg,fake,real,0.5556640625,0.4443359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame12.jpg,fake,real,0.544921875,0.455078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame13.jpg,fake,real,0.537353515625,0.462646484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame2.jpg,fake,real,0.5947265625,0.4052734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame4.jpg,fake,real,0.58203125,0.41796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame5.jpg,fake,real,0.58447265625,0.41552734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame6.jpg,fake,real,0.565185546875,0.434814453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame7.jpg,fake,real,0.554443359375,0.445556640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame8.jpg,fake,real,0.509521484375,0.490478515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_01__walking_down_street_outside_angry__GBC7ZGDP\frame5.jpg,fake,real,0.510498046875,0.489501953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_01__walking_down_street_outside_angry__GBC7ZGDP\frame6.jpg,fake,real,0.645263671875,0.354736328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_01__walking_down_street_outside_angry__GBC7ZGDP\frame8.jpg,fake,real,0.51318359375,0.48681640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__walk_down_hall_angry__SUIZOXAJ\frame2.jpg,fake,real,0.620849609375,0.379150390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__walk_down_hall_angry__SUIZOXAJ\frame3.jpg,fake,real,0.583251953125,0.416748046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__walk_down_hall_angry__SUIZOXAJ\frame4.jpg,fake,real,0.579833984375,0.420166015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame0.jpg,fake,real,0.55908203125,0.44091796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame10.jpg,fake,real,0.603759765625,0.396240234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame11.jpg,fake,real,0.665771484375,0.334228515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame12.jpg,fake,real,0.713623046875,0.286376953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame14.jpg,fake,real,0.538818359375,0.461181640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame2.jpg,fake,real,0.783447265625,0.216552734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame3.jpg,fake,real,0.62158203125,0.37841796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame4.jpg,fake,real,0.661376953125,0.338623046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame5.jpg,fake,real,0.513671875,0.486328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_12__kitchen_pan__B6YJ9IW1\frame14.jpg,fake,real,0.566162109375,0.433837890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_12__walking_down_street_outside_angry__B6YJ9IW1\frame10.jpg,fake,real,0.558837890625,0.441162109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_12__walking_down_street_outside_angry__B6YJ9IW1\frame11.jpg,fake,real,0.586181640625,0.413818359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_12__walking_down_street_outside_angry__B6YJ9IW1\frame2.jpg,fake,real,0.68798828125,0.31201171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_12__walking_down_street_outside_angry__B6YJ9IW1\frame6.jpg,fake,real,0.587158203125,0.412841796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_15__walking_outside_cafe_disgusted__46TJ9IOJ\frame0.jpg,fake,real,0.516357421875,0.483642578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_15__walking_outside_cafe_disgusted__46TJ9IOJ\frame1.jpg,fake,real,0.52734375,0.47265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_15__walking_outside_cafe_disgusted__46TJ9IOJ\frame2.jpg,fake,real,0.5341796875,0.4658203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_15__walking_outside_cafe_disgusted__46TJ9IOJ\frame3.jpg,fake,real,0.50830078125,0.49169921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_18__exit_phone_room__NAXINA1N\frame0.jpg,fake,real,0.544921875,0.455078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_18__exit_phone_room__NAXINA1N\frame2.jpg,fake,real,0.5107421875,0.4892578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__outside_talking_still_laughing__5Y31RZP8\frame1.jpg,fake,real,0.708251953125,0.291748046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__outside_talking_still_laughing__5Y31RZP8\frame11.jpg,fake,real,0.613037109375,0.386962890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame0.jpg,fake,real,0.51611328125,0.48388671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame1.jpg,fake,real,0.81298828125,0.18701171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame10.jpg,fake,real,0.519775390625,0.480224609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame11.jpg,fake,real,0.5322265625,0.4677734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame12.jpg,fake,real,0.732666015625,0.267333984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame13.jpg,fake,real,0.693359375,0.306640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame14.jpg,fake,real,0.5859375,0.4140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame2.jpg,fake,real,0.56689453125,0.43310546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame3.jpg,fake,real,0.52392578125,0.47607421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame4.jpg,fake,real,0.702392578125,0.297607421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame5.jpg,fake,real,0.589111328125,0.410888671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame7.jpg,fake,real,0.593017578125,0.406982421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame8.jpg,fake,real,0.690673828125,0.309326171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame9.jpg,fake,real,0.61376953125,0.38623046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_26__exit_phone_room__MS2MLJP1\frame1.jpg,fake,real,0.510986328125,0.489013671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_05_16__hugging_happy__053HPS1G\frame1.jpg,fake,real,0.531005859375,0.468994140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_05_16__hugging_happy__053HPS1G\frame12.jpg,fake,real,0.5869140625,0.4130859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_05_28__exit_phone_room__U9LRLJ6N\frame0.jpg,fake,real,0.550537109375,0.449462890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_05_28__walking_down_street_outside_angry__V20UNLJ5\frame2.jpg,fake,real,0.528076171875,0.471923828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_02__walking_and_outside_surprised__O9WOC1KJ\frame0.jpg,fake,real,0.553466796875,0.446533203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_02__walking_and_outside_surprised__O9WOC1KJ\frame10.jpg,fake,real,0.504150390625,0.495849609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_02__walking_and_outside_surprised__O9WOC1KJ\frame13.jpg,fake,real,0.521484375,0.478515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_02__walking_and_outside_surprised__O9WOC1KJ\frame7.jpg,fake,real,0.6435546875,0.3564453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_07__exit_phone_room__NMGYPBXE\frame0.jpg,fake,real,0.54541015625,0.45458984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_07__outside_talking_still_laughing__NMGYPBXE\frame11.jpg,fake,real,0.52880859375,0.47119140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_07__outside_talking_still_laughing__NMGYPBXE\frame12.jpg,fake,real,0.604736328125,0.395263671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_07__outside_talking_still_laughing__NMGYPBXE\frame14.jpg,fake,real,0.597412109375,0.402587890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_07__outside_talking_still_laughing__NMGYPBXE\frame4.jpg,fake,real,0.500732421875,0.499267578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_12__walking_down_indoor_hall_disgust__3K21NFNM\frame1.jpg,fake,real,0.597412109375,0.402587890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_12__walking_down_indoor_hall_disgust__3K21NFNM\frame10.jpg,fake,real,0.5234375,0.4765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_12__walking_down_indoor_hall_disgust__3K21NFNM\frame12.jpg,fake,real,0.683837890625,0.316162109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_12__walking_down_indoor_hall_disgust__3K21NFNM\frame13.jpg,fake,real,0.79736328125,0.20263671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_12__walking_down_indoor_hall_disgust__3K21NFNM\frame6.jpg,fake,real,0.71435546875,0.28564453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_12__walking_down_indoor_hall_disgust__3K21NFNM\frame7.jpg,fake,real,0.5458984375,0.4541015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_18__outside_talking_still_laughing__DEA1TCLN\frame11.jpg,fake,real,0.588623046875,0.411376953125
