image_path,true_label,predicted_label,confidence,probability
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_03__podium_speech_happy__JZUXXFRB\frame14.jpg,fake,real,0.58642578125,0.41357421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_03__podium_speech_happy__JZUXXFRB\frame5.jpg,fake,real,0.637939453125,0.362060546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_04__kitchen_pan__GBC7ZGDP\frame0.jpg,fake,real,0.7586669921875,0.2413330078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_04__walk_down_hall_angry__0XUW13RW\frame0.jpg,fake,real,0.62939453125,0.37060546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_04__walk_down_hall_angry__0XUW13RW\frame1.jpg,fake,real,0.8759765625,0.1240234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_04__walk_down_hall_angry__0XUW13RW\frame2.jpg,fake,real,0.55908203125,0.44091796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_11__secret_conversation__4OJNJLOO\frame11.jpg,fake,real,0.591552734375,0.408447265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_11__secret_conversation__4OJNJLOO\frame13.jpg,fake,real,0.551025390625,0.448974609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_11__secret_conversation__4OJNJLOO\frame4.jpg,fake,real,0.583251953125,0.416748046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_15__meeting_serious__02HILKYO\frame10.jpg,fake,real,0.64013671875,0.35986328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_15__meeting_serious__02HILKYO\frame13.jpg,fake,real,0.649658203125,0.350341796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_15__meeting_serious__02HILKYO\frame14.jpg,fake,real,0.62353515625,0.37646484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_15__meeting_serious__02HILKYO\frame2.jpg,fake,real,0.577392578125,0.422607421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_15__meeting_serious__02HILKYO\frame3.jpg,fake,real,0.586669921875,0.413330078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_15__meeting_serious__02HILKYO\frame4.jpg,fake,real,0.58837890625,0.41162109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_15__walking_and_outside_surprised__02HILKYO\frame1.jpg,fake,real,0.51416015625,0.48583984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_15__walking_and_outside_surprised__02HILKYO\frame3.jpg,fake,real,0.552001953125,0.447998046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_20__walking_and_outside_surprised__OTGHOG4Z\frame14.jpg,fake,real,0.666748046875,0.333251953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_20__walking_and_outside_surprised__OTGHOG4Z\frame2.jpg,fake,real,0.668701171875,0.331298828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_21__kitchen_pan__03X7CELV\frame0.jpg,fake,real,0.7567138671875,0.2432861328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame10.jpg,fake,real,0.636962890625,0.363037109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame11.jpg,fake,real,0.5556640625,0.4443359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame12.jpg,fake,real,0.5771484375,0.4228515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame13.jpg,fake,real,0.688232421875,0.311767578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame14.jpg,fake,real,0.690673828125,0.309326171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame2.jpg,fake,real,0.53125,0.46875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame3.jpg,fake,real,0.60107421875,0.39892578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame4.jpg,fake,real,0.63232421875,0.36767578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame5.jpg,fake,real,0.563232421875,0.436767578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame8.jpg,fake,real,0.5849609375,0.4150390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame9.jpg,fake,real,0.54541015625,0.45458984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_01__walking_down_indoor_hall_disgust__YVGY8LOK\frame11.jpg,fake,real,0.586669921875,0.413330078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_01__walking_down_indoor_hall_disgust__YVGY8LOK\frame12.jpg,fake,real,0.63330078125,0.36669921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_01__walking_down_indoor_hall_disgust__YVGY8LOK\frame14.jpg,fake,real,0.775634765625,0.224365234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_01__walking_down_indoor_hall_disgust__YVGY8LOK\frame3.jpg,fake,real,0.529541015625,0.470458984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_01__walking_down_indoor_hall_disgust__YVGY8LOK\frame8.jpg,fake,real,0.5302734375,0.4697265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_01__walking_down_indoor_hall_disgust__YVGY8LOK\frame9.jpg,fake,real,0.624755859375,0.375244140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_06__walking_down_indoor_hall_disgust__SU4OQCS9\frame12.jpg,fake,real,0.651611328125,0.348388671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_06__walking_down_indoor_hall_disgust__SU4OQCS9\frame14.jpg,fake,real,0.7740478515625,0.2259521484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_06__walking_down_indoor_hall_disgust__SU4OQCS9\frame3.jpg,fake,real,0.665283203125,0.334716796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_06__walking_down_indoor_hall_disgust__SU4OQCS9\frame8.jpg,fake,real,0.60693359375,0.39306640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_07__exit_phone_room__9NVRE2KQ\frame0.jpg,fake,real,0.65869140625,0.34130859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_07__exit_phone_room__9NVRE2KQ\frame1.jpg,fake,real,0.590087890625,0.409912109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_07__exit_phone_room__9NVRE2KQ\frame14.jpg,fake,real,0.577880859375,0.422119140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_07__meeting_serious__1H07DFQJ\frame14.jpg,fake,real,0.6005859375,0.3994140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_09__walk_down_hall_angry__9TDCEK1Q\frame0.jpg,fake,real,0.514892578125,0.485107421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_13__exit_phone_room__CP5HFV3K\frame13.jpg,fake,real,0.52978515625,0.47021484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_13__exit_phone_room__CP5HFV3K\frame14.jpg,fake,real,0.635009765625,0.364990234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_13__exit_phone_room__CP5HFV3K\frame2.jpg,fake,real,0.600341796875,0.399658203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_13__exit_phone_room__CP5HFV3K\frame3.jpg,fake,real,0.529052734375,0.470947265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_13__exit_phone_room__CP5HFV3K\frame4.jpg,fake,real,0.598876953125,0.401123046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_13__exit_phone_room__CP5HFV3K\frame5.jpg,fake,real,0.515380859375,0.484619140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_13__exit_phone_room__CP5HFV3K\frame8.jpg,fake,real,0.55517578125,0.44482421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_13__exit_phone_room__CP5HFV3K\frame9.jpg,fake,real,0.553955078125,0.446044921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_15__kitchen_still__I8G2LWD1\frame11.jpg,fake,real,0.524169921875,0.475830078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_25__walking_down_street_outside_angry__Z7FQ69VP\frame0.jpg,fake,real,0.723876953125,0.276123046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_25__walking_down_street_outside_angry__Z7FQ69VP\frame1.jpg,fake,real,0.670654296875,0.329345703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_25__walking_outside_cafe_disgusted__Z7FQ69VP\frame0.jpg,fake,real,0.7696533203125,0.2303466796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_25__walking_outside_cafe_disgusted__Z7FQ69VP\frame1.jpg,fake,real,0.69580078125,0.30419921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_25__walking_outside_cafe_disgusted__Z7FQ69VP\frame2.jpg,fake,real,0.59716796875,0.40283203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame11.jpg,fake,real,0.64990234375,0.35009765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame12.jpg,fake,real,0.6552734375,0.3447265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame14.jpg,fake,real,0.622802734375,0.377197265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame3.jpg,fake,real,0.544677734375,0.455322265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame5.jpg,fake,real,0.746337890625,0.253662109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame7.jpg,fake,real,0.7802734375,0.2197265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame8.jpg,fake,real,0.76611328125,0.23388671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame9.jpg,fake,real,0.7574462890625,0.2425537109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_down_street_outside_angry__QH3Y0IG0\frame9.jpg,fake,real,0.6826171875,0.3173828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_04__outside_talking_pan_laughing__T04P6ELC\frame13.jpg,fake,real,0.567138671875,0.432861328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_04__outside_talking_pan_laughing__T04P6ELC\frame3.jpg,fake,real,0.6337890625,0.3662109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_04__outside_talking_pan_laughing__T04P6ELC\frame5.jpg,fake,real,0.607177734375,0.392822265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_04__outside_talking_pan_laughing__T04P6ELC\frame8.jpg,fake,real,0.697998046875,0.302001953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_04__outside_talking_pan_laughing__T04P6ELC\frame9.jpg,fake,real,0.635498046875,0.364501953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_06__podium_speech_happy__2XWC5JED\frame13.jpg,fake,real,0.673095703125,0.326904296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_06__podium_speech_happy__2XWC5JED\frame3.jpg,fake,real,0.593017578125,0.406982421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_06__podium_speech_happy__2XWC5JED\frame6.jpg,fake,real,0.7021484375,0.2978515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_06__podium_speech_happy__2XWC5JED\frame7.jpg,fake,real,0.62109375,0.37890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_06__podium_speech_happy__2XWC5JED\frame8.jpg,fake,real,0.68994140625,0.31005859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_06__podium_speech_happy__2XWC5JED\frame9.jpg,fake,real,0.584716796875,0.415283203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_06__walking_down_street_outside_angry__1IXGY2FK\frame8.jpg,fake,real,0.85546875,0.14453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_06__walking_down_street_outside_angry__1IXGY2FK\frame9.jpg,fake,real,0.670166015625,0.329833984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_07__exit_phone_room__WPT3Z2KN\frame1.jpg,fake,real,0.52490234375,0.47509765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_07__exit_phone_room__WPT3Z2KN\frame12.jpg,fake,real,0.516357421875,0.483642578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_07__exit_phone_room__WPT3Z2KN\frame2.jpg,fake,real,0.615234375,0.384765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_07__secret_conversation__9NVYPOMN\frame0.jpg,fake,real,0.514892578125,0.485107421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_07__secret_conversation__9NVYPOMN\frame1.jpg,fake,real,0.540283203125,0.459716796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_07__walking_outside_cafe_disgusted__PWXXULHR\frame0.jpg,fake,real,0.8836669921875,0.1163330078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_07__walking_outside_cafe_disgusted__PWXXULHR\frame1.jpg,fake,real,0.76220703125,0.23779296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_11__exit_phone_room__P08VGHTA\frame10.jpg,fake,real,0.9246826171875,0.0753173828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_14__meeting_serious__L0GHYIFS\frame0.jpg,fake,real,0.51025390625,0.48974609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_14__meeting_serious__L0GHYIFS\frame14.jpg,fake,real,0.583740234375,0.416259765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_14__meeting_serious__L0GHYIFS\frame8.jpg,fake,real,0.533203125,0.466796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_14__outside_talking_still_laughing__KJ221YN0\frame1.jpg,fake,real,0.6650390625,0.3349609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_14__podium_speech_happy__7JPPCV50\frame11.jpg,fake,real,0.55419921875,0.44580078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_14__walking_down_street_outside_angry__Q9NSXM88\frame0.jpg,fake,real,0.64208984375,0.35791015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_15__exit_phone_room__5C1OMK8W\frame0.jpg,fake,real,0.750244140625,0.249755859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_15__exit_phone_room__OY4I7ZU8\frame11.jpg,fake,real,0.569091796875,0.430908203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_15__exit_phone_room__OY4I7ZU8\frame12.jpg,fake,real,0.502197265625,0.497802734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_15__meeting_serious__DNUJD8M2\frame9.jpg,fake,real,0.562744140625,0.437255859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame11.jpg,fake,real,0.626220703125,0.373779296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame3.jpg,fake,real,0.561279296875,0.438720703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame4.jpg,fake,real,0.655517578125,0.344482421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame5.jpg,fake,real,0.611572265625,0.388427734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame7.jpg,fake,real,0.745361328125,0.254638671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame8.jpg,fake,real,0.759765625,0.240234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame9.jpg,fake,real,0.8106689453125,0.1893310546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walk_down_hall_angry__22UBC0BS\frame0.jpg,fake,real,0.53173828125,0.46826171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_21__kitchen_still__V53E3RVB\frame6.jpg,fake,real,0.70947265625,0.29052734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame6.jpg,fake,real,0.503173828125,0.496826171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_01__outside_talking_still_laughing__6I623VU9\frame1.jpg,fake,real,0.5419921875,0.4580078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame0.jpg,fake,real,0.709716796875,0.290283203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame1.jpg,fake,real,0.6142578125,0.3857421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame10.jpg,fake,real,0.6796875,0.3203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame11.jpg,fake,real,0.665283203125,0.334716796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame12.jpg,fake,real,0.7119140625,0.2880859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame13.jpg,fake,real,0.74267578125,0.25732421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame14.jpg,fake,real,0.59619140625,0.40380859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame2.jpg,fake,real,0.687255859375,0.312744140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame3.jpg,fake,real,0.733642578125,0.266357421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame4.jpg,fake,real,0.675537109375,0.324462890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame5.jpg,fake,real,0.600341796875,0.399658203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame6.jpg,fake,real,0.673828125,0.326171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame9.jpg,fake,real,0.570068359375,0.429931640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__walk_down_hall_angry__SUIZOXAJ\frame13.jpg,fake,real,0.596435546875,0.403564453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__walk_down_hall_angry__SUIZOXAJ\frame2.jpg,fake,real,0.6142578125,0.3857421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__walk_down_hall_angry__SUIZOXAJ\frame3.jpg,fake,real,0.583984375,0.416015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__walk_down_hall_angry__SUIZOXAJ\frame4.jpg,fake,real,0.60498046875,0.39501953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame0.jpg,fake,real,0.84765625,0.15234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame1.jpg,fake,real,0.719970703125,0.280029296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame10.jpg,fake,real,0.663330078125,0.336669921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame11.jpg,fake,real,0.773681640625,0.226318359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame12.jpg,fake,real,0.8251953125,0.1748046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame13.jpg,fake,real,0.8341064453125,0.1658935546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame14.jpg,fake,real,0.817138671875,0.182861328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame2.jpg,fake,real,0.87506103515625,0.12493896484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame3.jpg,fake,real,0.598876953125,0.401123046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame4.jpg,fake,real,0.7589111328125,0.2410888671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame5.jpg,fake,real,0.63671875,0.36328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame6.jpg,fake,real,0.6181640625,0.3818359375
