image_path,true_label,predicted_label,confidence,probability
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_21__secret_conversation__03X7CELV\frame14.jpg,fake,real,0.54736328125,0.45263671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_21__secret_conversation__03X7CELV\frame9.jpg,fake,real,0.553466796875,0.446533203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame11.jpg,fake,real,0.677978515625,0.322021484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame13.jpg,fake,real,0.6142578125,0.3857421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame2.jpg,fake,real,0.523193359375,0.476806640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame3.jpg,fake,real,0.5341796875,0.4658203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0\frame4.jpg,fake,real,0.52685546875,0.47314453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_01__walking_down_indoor_hall_disgust__YVGY8LOK\frame11.jpg,fake,real,0.638671875,0.361328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_01__walking_down_indoor_hall_disgust__YVGY8LOK\frame12.jpg,fake,real,0.6220703125,0.3779296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_01__walking_down_indoor_hall_disgust__YVGY8LOK\frame14.jpg,fake,real,0.8184814453125,0.1815185546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_01__walking_down_indoor_hall_disgust__YVGY8LOK\frame9.jpg,fake,real,0.612548828125,0.387451171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_06__exit_phone_room__HZAXM70B\frame0.jpg,fake,real,0.501953125,0.498046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_06__walking_down_indoor_hall_disgust__SU4OQCS9\frame12.jpg,fake,real,0.620361328125,0.379638671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_06__walking_down_indoor_hall_disgust__SU4OQCS9\frame14.jpg,fake,real,0.7769775390625,0.2230224609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_06__walking_down_indoor_hall_disgust__SU4OQCS9\frame3.jpg,fake,real,0.609619140625,0.390380859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_06__walking_down_indoor_hall_disgust__SU4OQCS9\frame6.jpg,fake,real,0.5703125,0.4296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_07__exit_phone_room__9NVRE2KQ\frame0.jpg,fake,real,0.619384765625,0.380615234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_07__exit_phone_room__9NVRE2KQ\frame1.jpg,fake,real,0.55517578125,0.44482421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_07__exit_phone_room__9NVRE2KQ\frame14.jpg,fake,real,0.56201171875,0.43798828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_07__meeting_serious__1H07DFQJ\frame6.jpg,fake,real,0.51318359375,0.48681640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_07__talking_angry_couch__1VMZUH1W\frame8.jpg,fake,real,0.54638671875,0.45361328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_09__meeting_serious__9TDCEK1Q\frame12.jpg,fake,real,0.524658203125,0.475341796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_09__walking_down_street_outside_angry__9TDCEK1Q\frame0.jpg,fake,real,0.577392578125,0.422607421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_09__walking_down_street_outside_angry__9TDCEK1Q\frame1.jpg,fake,real,0.51611328125,0.48388671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_09__walk_down_hall_angry__9TDCEK1Q\frame0.jpg,fake,real,0.544189453125,0.455810546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_09__walk_down_hall_angry__9TDCEK1Q\frame1.jpg,fake,real,0.5390625,0.4609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_09__walk_down_hall_angry__9TDCEK1Q\frame14.jpg,fake,real,0.564697265625,0.435302734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_25__walking_down_street_outside_angry__Z7FQ69VP\frame0.jpg,fake,real,0.63671875,0.36328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_25__walking_down_street_outside_angry__Z7FQ69VP\frame1.jpg,fake,real,0.599365234375,0.400634765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_25__walking_outside_cafe_disgusted__Z7FQ69VP\frame0.jpg,fake,real,0.66259765625,0.33740234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_25__walking_outside_cafe_disgusted__Z7FQ69VP\frame1.jpg,fake,real,0.60498046875,0.39501953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_02_25__walking_outside_cafe_disgusted__Z7FQ69VP\frame2.jpg,fake,real,0.548583984375,0.451416015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame11.jpg,fake,real,0.6083984375,0.3916015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame12.jpg,fake,real,0.585693359375,0.414306640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame3.jpg,fake,real,0.65966796875,0.34033203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame4.jpg,fake,real,0.747314453125,0.252685546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame5.jpg,fake,real,0.7353515625,0.2646484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame7.jpg,fake,real,0.73388671875,0.26611328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame8.jpg,fake,real,0.566650390625,0.433349609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_and_outside_surprised__GYX5OFTD\frame9.jpg,fake,real,0.67138671875,0.32861328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_down_street_outside_angry__QH3Y0IG0\frame0.jpg,fake,real,0.500732421875,0.499267578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_02__walking_down_street_outside_angry__QH3Y0IG0\frame9.jpg,fake,real,0.617919921875,0.382080078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_04__outside_talking_pan_laughing__T04P6ELC\frame13.jpg,fake,real,0.67626953125,0.32373046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_04__outside_talking_pan_laughing__T04P6ELC\frame3.jpg,fake,real,0.535888671875,0.464111328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_04__outside_talking_pan_laughing__T04P6ELC\frame4.jpg,fake,real,0.59375,0.40625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_04__outside_talking_pan_laughing__T04P6ELC\frame9.jpg,fake,real,0.673828125,0.326171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_06__walking_down_street_outside_angry__1IXGY2FK\frame8.jpg,fake,real,0.676025390625,0.323974609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_06__walking_down_street_outside_angry__1IXGY2FK\frame9.jpg,fake,real,0.574951171875,0.425048828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_07__walking_outside_cafe_disgusted__PWXXULHR\frame0.jpg,fake,real,0.7451171875,0.2548828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_07__walking_outside_cafe_disgusted__PWXXULHR\frame1.jpg,fake,real,0.640869140625,0.359130859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_07__walking_outside_cafe_disgusted__PWXXULHR\frame2.jpg,fake,real,0.50830078125,0.49169921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_11__exit_phone_room__P08VGHTA\frame10.jpg,fake,real,0.748046875,0.251953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_14__meeting_serious__L0GHYIFS\frame14.jpg,fake,real,0.50439453125,0.49560546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_14__meeting_serious__L0GHYIFS\frame8.jpg,fake,real,0.536865234375,0.463134765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_14__outside_talking_still_laughing__KJ221YN0\frame1.jpg,fake,real,0.519775390625,0.480224609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_14__walking_down_street_outside_angry__Q9NSXM88\frame0.jpg,fake,real,0.600830078125,0.399169921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_15__exit_phone_room__5C1OMK8W\frame0.jpg,fake,real,0.68408203125,0.31591796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_15__exit_phone_room__OY4I7ZU8\frame12.jpg,fake,real,0.61669921875,0.38330078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_15__meeting_serious__DNUJD8M2\frame0.jpg,fake,real,0.528564453125,0.471435546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_15__meeting_serious__DNUJD8M2\frame8.jpg,fake,real,0.51025390625,0.48974609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_15__walking_outside_cafe_disgusted__Y11NT1YX\frame0.jpg,fake,real,0.5888671875,0.4111328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame11.jpg,fake,real,0.604248046875,0.395751953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame3.jpg,fake,real,0.582763671875,0.417236328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame7.jpg,fake,real,0.677978515625,0.322021484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW\frame9.jpg,fake,real,0.685546875,0.314453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_18__walk_down_hall_angry__22UBC0BS\frame0.jpg,fake,real,0.58056640625,0.41943359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_21__kitchen_still__V53E3RVB\frame6.jpg,fake,real,0.66796875,0.33203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame1.jpg,fake,real,0.50244140625,0.49755859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame12.jpg,fake,real,0.52734375,0.47265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame13.jpg,fake,real,0.517333984375,0.482666015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame4.jpg,fake,real,0.50537109375,0.49462890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_03_26__meeting_serious__WBSXBL82\frame6.jpg,fake,real,0.562255859375,0.437744140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_01__walking_down_street_outside_angry__GBC7ZGDP\frame0.jpg,fake,real,0.563232421875,0.436767578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame0.jpg,fake,real,0.59423828125,0.40576171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame12.jpg,fake,real,0.6181640625,0.3818359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame13.jpg,fake,real,0.552490234375,0.447509765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame3.jpg,fake,real,0.5654296875,0.4345703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame4.jpg,fake,real,0.558837890625,0.441162109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__podium_speech_happy__8CH7R4LW\frame6.jpg,fake,real,0.544921875,0.455078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__walk_down_hall_angry__SUIZOXAJ\frame13.jpg,fake,real,0.607421875,0.392578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__walk_down_hall_angry__SUIZOXAJ\frame2.jpg,fake,real,0.693359375,0.306640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__walk_down_hall_angry__SUIZOXAJ\frame3.jpg,fake,real,0.650634765625,0.349365234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_02__walk_down_hall_angry__SUIZOXAJ\frame4.jpg,fake,real,0.519287109375,0.480712890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame0.jpg,fake,real,0.81640625,0.18359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame11.jpg,fake,real,0.616455078125,0.383544921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame12.jpg,fake,real,0.70947265625,0.29052734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame13.jpg,fake,real,0.796142578125,0.203857421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame14.jpg,fake,real,0.62060546875,0.37939453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame2.jpg,fake,real,0.7890625,0.2109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame4.jpg,fake,real,0.74365234375,0.25634765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_07__podium_speech_happy__ITC0C48B\frame9.jpg,fake,real,0.63720703125,0.36279296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_15__walking_outside_cafe_disgusted__46TJ9IOJ\frame0.jpg,fake,real,0.571533203125,0.428466796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_18__exit_phone_room__NAXINA1N\frame0.jpg,fake,real,0.597412109375,0.402587890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__outside_talking_still_laughing__5Y31RZP8\frame1.jpg,fake,real,0.718017578125,0.281982421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__outside_talking_still_laughing__5Y31RZP8\frame11.jpg,fake,real,0.8428955078125,0.1571044921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__outside_talking_still_laughing__5Y31RZP8\frame13.jpg,fake,real,0.514404296875,0.485595703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__outside_talking_still_laughing__5Y31RZP8\frame8.jpg,fake,real,0.54052734375,0.45947265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame1.jpg,fake,real,0.714599609375,0.285400390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame12.jpg,fake,real,0.60595703125,0.39404296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame14.jpg,fake,real,0.53076171875,0.46923828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame6.jpg,fake,real,0.538330078125,0.461669921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_21__secret_conversation__PRCQUMY8\frame9.jpg,fake,real,0.56005859375,0.43994140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_04_26__exit_phone_room__MS2MLJP1\frame2.jpg,fake,real,0.517578125,0.482421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_05_28__exit_phone_room__U9LRLJ6N\frame0.jpg,fake,real,0.5859375,0.4140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_05_28__walking_down_street_outside_angry__V20UNLJ5\frame13.jpg,fake,real,0.557373046875,0.442626953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_02__walking_and_outside_surprised__O9WOC1KJ\frame0.jpg,fake,real,0.54541015625,0.45458984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_02__walking_and_outside_surprised__O9WOC1KJ\frame11.jpg,fake,real,0.56005859375,0.43994140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_02__walking_and_outside_surprised__O9WOC1KJ\frame13.jpg,fake,real,0.666748046875,0.333251953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_02__walking_and_outside_surprised__O9WOC1KJ\frame14.jpg,fake,real,0.55908203125,0.44091796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_02__walking_and_outside_surprised__O9WOC1KJ\frame7.jpg,fake,real,0.615478515625,0.384521484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_07__exit_phone_room__NMGYPBXE\frame0.jpg,fake,real,0.63916015625,0.36083984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_07__exit_phone_room__NMGYPBXE\frame1.jpg,fake,real,0.602294921875,0.397705078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_07__outside_talking_still_laughing__NMGYPBXE\frame7.jpg,fake,real,0.5302734375,0.4697265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_12__walking_down_indoor_hall_disgust__3K21NFNM\frame12.jpg,fake,real,0.507568359375,0.492431640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_18__outside_talking_still_laughing__DEA1TCLN\frame12.jpg,fake,real,0.75634765625,0.24365234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_18__outside_talking_still_laughing__DEA1TCLN\frame2.jpg,fake,real,0.74560546875,0.25439453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_18__outside_talking_still_laughing__DEA1TCLN\frame3.jpg,fake,real,0.6103515625,0.3896484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_18__outside_talking_still_laughing__DEA1TCLN\frame4.jpg,fake,real,0.506591796875,0.493408203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_18__outside_talking_still_laughing__DEA1TCLN\frame6.jpg,fake,real,0.578857421875,0.421142578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_18__outside_talking_still_laughing__DEA1TCLN\frame9.jpg,fake,real,0.571533203125,0.428466796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_18__podium_speech_happy__5HNHMK6G\frame2.jpg,fake,real,0.613525390625,0.386474609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_18__podium_speech_happy__5HNHMK6G\frame6.jpg,fake,real,0.504150390625,0.495849609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_25__outside_talking_still_laughing__MI9BDQ7M\frame4.jpg,fake,real,0.612548828125,0.387451171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_26__outside_talking_still_laughing__L5BVR5L9\frame0.jpg,fake,real,0.604736328125,0.395263671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_26__outside_talking_still_laughing__L5BVR5L9\frame14.jpg,fake,real,0.511962890625,0.488037109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_27__walking_down_street_outside_angry__S3T7SK9O\frame0.jpg,fake,real,0.663330078125,0.336669921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_27__walking_down_street_outside_angry__S3T7SK9O\frame1.jpg,fake,real,0.647216796875,0.352783203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_27__walking_down_street_outside_angry__S3T7SK9O\frame2.jpg,fake,real,0.540771484375,0.459228515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_27__walking_outside_cafe_disgusted__S3T7SK9O\frame1.jpg,fake,real,0.554931640625,0.445068359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_DeepFakeDetection_06_27__walking_outside_cafe_disgusted__S3T7SK9O\frame2.jpg,fake,real,0.615234375,0.384765625
