Path,True Label,Predicted Label,Confidence
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000804.png,fake,real,0.9880
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000807.png,fake,real,0.9772
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000808.png,fake,real,0.8701
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000809.png,fake,real,0.9933
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000811.png,fake,real,0.7119
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000812.png,fake,real,0.6709
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000813.png,fake,real,0.6592
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000817.png,fake,real,0.5154
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000818.png,fake,real,0.8212
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000820.png,fake,real,0.8571
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000822.png,fake,real,0.9636
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000823.png,fake,real,0.9639
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000824.png,fake,real,0.9604
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000825.png,fake,real,0.9816
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000826.png,fake,real,0.8663
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000827.png,fake,real,0.9912
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000830.png,fake,real,0.9942
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000831.png,fake,real,0.7787
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000832.png,fake,real,0.9669
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000835.png,fake,real,0.6738
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000837.png,fake,real,0.7271
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000838.png,fake,real,0.9608
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000839.png,fake,real,0.9870
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000840.png,fake,real,0.9373
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000841.png,fake,real,0.9866
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000842.png,fake,real,0.8796
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000843.png,fake,real,0.9371
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000844.png,fake,real,0.9663
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000845.png,fake,real,0.9877
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000846.png,fake,real,0.9930
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000849.png,fake,real,0.8104
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000850.png,fake,real,0.6633
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000851.png,fake,real,0.9049
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000852.png,fake,real,0.9943
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000853.png,fake,real,0.9949
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000854.png,fake,real,0.7692
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000855.png,fake,real,0.9693
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000859.png,fake,real,0.7675
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000862.png,fake,real,0.9723
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000863.png,fake,real,0.7886
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000867.png,fake,real,0.6055
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000870.png,fake,real,0.5000
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000871.png,fake,real,0.9803
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000874.png,fake,real,0.9285
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000875.png,fake,real,0.9926
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000876.png,fake,real,0.6680
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000882.png,fake,real,0.5024
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000885.png,fake,real,0.9933
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000891.png,fake,real,0.9565
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000900.png,fake,real,0.9836
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000904.png,fake,real,0.8607
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000905.png,fake,real,0.9300
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000906.png,fake,real,0.9860
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000907.png,fake,real,0.9301
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000908.png,fake,real,0.9108
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000922.png,fake,real,0.9725
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000931.png,fake,real,0.6953
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000932.png,fake,real,0.9856
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000935.png,fake,real,0.9926
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000936.png,fake,real,0.9823
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000937.png,fake,real,0.9479
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000941.png,fake,real,0.9649
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000944.png,fake,real,0.7802
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000946.png,fake,real,0.5994
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000948.png,fake,real,0.9918
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000950.png,fake,real,0.9032
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000951.png,fake,real,0.6248
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000952.png,fake,real,0.7166
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000953.png,fake,real,0.7168
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000955.png,fake,real,0.8688
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000956.png,fake,real,0.8035
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000957.png,fake,real,0.9543
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000958.png,fake,real,0.8519
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000962.png,fake,real,0.9788
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000963.png,fake,real,0.7556
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000964.png,fake,real,0.8334
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000965.png,fake,real,0.6611
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000966.png,fake,real,0.9722
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000969.png,fake,real,0.9831
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000970.png,fake,real,0.9936
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000971.png,fake,real,0.6799
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000977.png,fake,real,0.7872
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000978.png,fake,real,0.6213
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000979.png,fake,real,0.9831
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000980.png,fake,real,0.7949
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000983.png,fake,real,0.6221
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000985.png,fake,real,0.8394
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000986.png,fake,real,0.9909
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000987.png,fake,real,0.9301
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000988.png,fake,real,0.7931
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000989.png,fake,real,0.9256
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000994.png,fake,real,0.7573
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1000999.png,fake,real,0.9849
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001001.png,fake,real,0.5952
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001012.png,fake,real,0.5645
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001013.png,fake,real,0.9019
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001015.png,fake,real,0.9603
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001017.png,fake,real,0.9768
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001020.png,fake,real,0.8602
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001022.png,fake,real,0.5603
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001028.png,fake,real,0.7943
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001030.png,fake,real,0.9615
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001031.png,fake,real,0.9136
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001034.png,fake,real,0.7468
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001035.png,fake,real,0.5247
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001036.png,fake,real,0.8625
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001039.png,fake,real,0.6614
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001042.png,fake,real,0.9829
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001043.png,fake,real,0.9898
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001045.png,fake,real,0.8754
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001046.png,fake,real,0.8914
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001047.png,fake,real,0.9907
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001048.png,fake,real,0.9872
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001051.png,fake,real,0.9939
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001052.png,fake,real,0.9914
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001053.png,fake,real,0.9956
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001054.png,fake,real,0.9812
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001055.png,fake,real,0.9929
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001056.png,fake,real,0.9942
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001057.png,fake,real,0.9832
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001058.png,fake,real,0.9835
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001059.png,fake,real,0.9916
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001060.png,fake,real,0.8575
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001061.png,fake,real,0.7021
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001064.png,fake,real,0.9847
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001065.png,fake,real,0.7744
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001068.png,fake,real,0.5786
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001069.png,fake,real,0.9757
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001070.png,fake,real,0.9669
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001071.png,fake,real,0.9925
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001072.png,fake,real,0.9854
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001074.png,fake,real,0.9127
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001075.png,fake,real,0.5803
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001076.png,fake,real,0.8806
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001077.png,fake,real,0.9942
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001078.png,fake,real,0.9863
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001081.png,fake,real,0.9427
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001082.png,fake,real,0.9734
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001083.png,fake,real,0.9842
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001084.png,fake,real,0.9947
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001085.png,fake,real,0.9940
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001087.png,fake,real,0.6404
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001089.png,fake,real,0.9906
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001092.png,fake,real,0.9753
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001093.png,fake,real,0.9417
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001094.png,fake,real,0.9095
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001095.png,fake,real,0.8409
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001096.png,fake,real,0.9041
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001097.png,fake,real,0.6470
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001098.png,fake,real,0.9226
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001099.png,fake,real,0.9801
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001100.png,fake,real,0.9824
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001101.png,fake,real,0.9785
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001105.png,fake,real,0.6028
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001107.png,fake,real,0.7026
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001108.png,fake,real,0.9788
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001109.png,fake,real,0.9864
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001110.png,fake,real,0.9646
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001111.png,fake,real,0.9751
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001112.png,fake,real,0.9160
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001115.png,fake,real,0.9771
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001116.png,fake,real,0.9772
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001117.png,fake,real,0.7932
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001120.png,fake,real,0.8751
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001121.png,fake,real,0.9184
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001122.png,fake,real,0.9888
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001124.png,fake,real,0.9954
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001128.png,fake,real,0.9898
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001129.png,fake,real,0.9915
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001130.png,fake,real,0.9931
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001131.png,fake,real,0.8507
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001134.png,fake,real,0.5137
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001136.png,fake,real,0.9600
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001137.png,fake,real,0.9934
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001138.png,fake,real,0.9708
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001139.png,fake,real,0.8545
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001140.png,fake,real,0.9440
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001142.png,fake,real,0.9866
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001143.png,fake,real,0.9895
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001144.png,fake,real,0.8922
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001146.png,fake,real,0.9807
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001147.png,fake,real,0.9945
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001148.png,fake,real,0.9948
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001149.png,fake,real,0.7609
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001150.png,fake,real,0.8400
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001151.png,fake,real,0.5979
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001152.png,fake,real,0.9867
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001153.png,fake,real,0.9912
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001154.png,fake,real,0.9947
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001155.png,fake,real,0.5107
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001156.png,fake,real,0.9045
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001159.png,fake,real,0.9880
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001160.png,fake,real,0.9338
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001164.png,fake,real,0.9370
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001166.png,fake,real,0.9806
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001167.png,fake,real,0.9796
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001172.png,fake,real,0.9798
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001173.png,fake,real,0.9939
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001174.png,fake,real,0.9881
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001176.png,fake,real,0.9783
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001177.png,fake,real,0.9747
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001178.png,fake,real,0.9790
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001179.png,fake,real,0.9913
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001180.png,fake,real,0.7889
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001184.png,fake,real,0.9739
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001187.png,fake,real,0.9660
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001188.png,fake,real,0.7402
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001189.png,fake,real,0.9850
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001191.png,fake,real,0.8984
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001198.png,fake,real,0.9134
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001202.png,fake,real,0.5842
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001203.png,fake,real,0.9879
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001204.png,fake,real,0.9914
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001206.png,fake,real,0.6902
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001207.png,fake,real,0.9924
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001210.png,fake,real,0.9792
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001211.png,fake,real,0.9329
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001212.png,fake,real,0.9478
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001215.png,fake,real,0.7192
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001216.png,fake,real,0.7346
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001217.png,fake,real,0.9877
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001218.png,fake,real,0.9424
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001219.png,fake,real,0.9920
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001223.png,fake,real,0.9639
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001224.png,fake,real,0.9902
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001225.png,fake,real,0.9869
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001226.png,fake,real,0.8475
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001229.png,fake,real,0.5378
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001231.png,fake,real,0.8396
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001232.png,fake,real,0.9952
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001233.png,fake,real,0.9922
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001234.png,fake,real,0.7244
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001235.png,fake,real,0.9071
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001237.png,fake,real,0.9688
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001238.png,fake,real,0.9664
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001240.png,fake,real,0.9630
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001241.png,fake,real,0.7791
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001242.png,fake,real,0.9916
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001243.png,fake,real,0.9897
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001247.png,fake,real,0.9716
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001248.png,fake,real,0.7007
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001249.png,fake,real,0.9546
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001254.png,fake,real,0.9717
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001261.png,fake,real,0.6406
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001267.png,fake,real,0.6584
